,Month,crime_count,ethnic_percent_in_ethnic_population,house_price_to_earning_ratio,economically_inactive_percent,unemployed_percent,qualification_index_score,no_qualifications,level_4_qualifications_and_above
318,2021-05-01,199,0.16642119248537246,11.2,39.2,2.5,2.56,15.7,36.6
319,2021-06-01,200,0.16642119248537246,11.2,39.2,2.5,2.56,15.7,36.6
320,2021-07-01,221,0.16642119248537246,11.2,39.2,2.5,2.56,15.7,36.6
321,2021-08-01,206,0.16642119248537246,11.2,39.2,2.5,2.56,15.7,36.6
322,2021-09-01,200,0.16642119248537246,11.2,39.2,2.5,2.56,15.7,36.6
323,2021-01-01,187,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
324,2021-02-01,180,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
325,2021-03-01,270,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
326,2021-04-01,218,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
327,2021-05-01,219,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
328,2021-06-01,208,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
329,2021-07-01,240,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
330,2021-08-01,187,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
331,2021-09-01,231,0.16612587847110163,11.33,35.8,3.4,2.24,20.8,27.3
332,2021-01-01,167,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
333,2021-02-01,153,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
334,2021-03-01,203,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
335,2021-04-01,194,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
336,2021-05-01,233,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
337,2021-06-01,196,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
338,2021-07-01,234,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
339,2021-08-01,192,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
340,2021-09-01,199,0.1861485042227723,8.03,41.2,2.7,2.49,17.4,34.2
341,2021-01-01,298,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
342,2021-02-01,318,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
343,2021-03-01,396,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
344,2021-04-01,375,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
345,2021-05-01,360,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
346,2021-06-01,417,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
347,2021-07-01,378,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
348,2021-08-01,389,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
349,2021-09-01,378,0.15881685661789813,5.06,43.2,3.6,2.12,24.4,24.3
350,2021-01-01,4,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
351,2021-02-01,4,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
352,2021-03-01,1,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
353,2021-04-01,7,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
354,2021-05-01,4,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
355,2021-06-01,4,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
356,2021-07-01,2,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
357,2021-08-01,7,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
358,2021-09-01,7,0.32526657375237633,7.69,39.7,3.2,2.41,18.5,32.3
359,2021-01-01,515,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
360,2021-02-01,408,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
361,2021-03-01,440,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
362,2021-04-01,500,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
363,2021-05-01,505,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
364,2021-06-01,501,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
365,2021-07-01,566,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
366,2021-08-01,490,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
367,2021-09-01,512,0.29523850784674505,5.24,43,3.1,2.15,24.1,25.3
368,2021-01-01,774,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
369,2021-02-01,751,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
370,2021-03-01,846,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
371,2021-04-01,977,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
372,2021-05-01,1016,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
373,2021-06-01,961,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
374,2021-07-01,1077,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
375,2021-08-01,993,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
376,2021-09-01,986,0.3467103981977254,5.99,40.7,3.2,2.38,19.2,30.9
377,2021-01-01,295,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
378,2021-02-01,247,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
379,2021-03-01,315,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
380,2021-04-01,322,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
381,2021-05-01,375,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
382,2021-06-01,433,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
383,2021-07-01,426,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
384,2021-08-01,395,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
385,2021-09-01,439,0.24442939610733846,12.63,40.5,2.9,3.11,9.6,55.8
386,2021-01-01,429,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
387,2021-02-01,414,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
388,2021-03-01,562,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
389,2021-04-01,487,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
390,2021-05-01,582,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
391,2021-06-01,713,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
392,2021-07-01,683,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
393,2021-08-01,608,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
394,2021-09-01,624,0.35259150967510794,18.54,37.3,5.1,3.05,11.8,57.3
395,2021-01-01,234,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
396,2021-02-01,198,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
397,2021-03-01,264,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
398,2021-04-01,229,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
399,2021-05-01,249,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
400,2021-06-01,228,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
401,2021-07-01,252,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
402,2021-08-01,159,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
403,2021-09-01,245,0.16866960600311645,7.02,37.7,3,2.15,22.0,22.7
404,2021-01-01,607,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
405,2021-02-01,480,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
406,2021-03-01,572,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
407,2021-04-01,670,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
408,2021-05-01,616,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
409,2021-06-01,585,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
410,2021-07-01,712,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
411,2021-08-01,550,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
412,2021-09-01,589,0.264153352003667,12.99,46.2,3.9,2.53,16.2,33.1
413,2021-01-01,818,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
414,2021-02-01,776,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
415,2021-03-01,891,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
416,2021-04-01,959,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
417,2021-05-01,1115,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
418,2021-06-01,1074,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
419,2021-07-01,1153,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
420,2021-08-01,1177,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
421,2021-09-01,1065,0.6079273892640402,8.14,41.7,4.1,2.65,16.3,40.0
422,2021-01-01,262,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
423,2021-02-01,296,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
424,2021-03-01,313,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
425,2021-04-01,333,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
426,2021-05-01,448,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
427,2021-06-01,367,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
428,2021-07-01,476,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
429,2021-08-01,399,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
430,2021-09-01,455,0.184613206932671,5.72,39.5,2.5,2.31,19.9,27.9
431,2021-01-01,468,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
432,2021-02-01,378,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
433,2021-03-01,576,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
434,2021-04-01,531,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
435,2021-05-01,694,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
436,2021-06-01,600,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
437,2021-07-01,784,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
438,2021-08-01,517,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
439,2021-09-01,583,0.315277912803772,5.74,44.8,2.5,2.37,20.0,31.3
440,2021-01-01,195,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
441,2021-02-01,168,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
442,2021-03-01,189,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
443,2021-04-01,281,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
444,2021-05-01,280,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
445,2021-06-01,311,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
446,2021-07-01,268,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
447,2021-08-01,260,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
448,2021-09-01,244,0.15031147742279058,12.24,42.3,2.6,1.99,23.9,18.5
449,2021-01-01,448,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
450,2021-02-01,411,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
451,2021-03-01,515,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
452,2021-04-01,447,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
453,2021-05-01,513,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
454,2021-06-01,559,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
455,2021-07-01,543,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
456,2021-08-01,431,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
457,2021-09-01,532,0.49372979552961027,11.15,33.6,2.6,2.51,15.0,33.2
458,2021-01-01,179,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
459,2021-02-01,158,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
460,2021-03-01,153,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
461,2021-04-01,204,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
462,2021-05-01,290,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
463,2021-06-01,268,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
464,2021-07-01,252,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
465,2021-08-01,222,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
466,2021-09-01,277,0.11992601444307015,7.81,47.9,3,2.62,14.7,35.3
467,2021-01-01,375,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
468,2021-02-01,365,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
469,2021-03-01,447,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
470,2021-04-01,407,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
471,2021-05-01,510,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
472,2021-06-01,531,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
473,2021-07-01,437,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
474,2021-08-01,510,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
475,2021-09-01,478,0.308687040939818,8.43,41.8,2.9,2.54,15.8,32.6
476,2021-01-01,510,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
477,2021-02-01,461,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
478,2021-03-01,483,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
479,2021-04-01,554,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
480,2021-05-01,660,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
481,2021-06-01,613,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
482,2021-07-01,720,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
483,2021-08-01,635,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
484,2021-09-01,612,0.3045811693891319,11.91,36.5,2.7,2.51,15.2,33.9
485,2021-01-01,187,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
486,2021-02-01,196,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
487,2021-03-01,242,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
488,2021-04-01,291,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
489,2021-05-01,341,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
490,2021-06-01,337,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
491,2021-07-01,316,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
492,2021-08-01,350,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
493,2021-09-01,372,0.19939736477210535,10.53,37.1,2.8,2.74,13.4,43.1
494,2021-01-01,336,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
495,2021-02-01,307,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
496,2021-03-01,389,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
497,2021-04-01,373,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
498,2021-05-01,489,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
499,2021-06-01,506,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
500,2021-07-01,572,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
501,2021-08-01,466,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
502,2021-09-01,470,0.27017037504443553,10.57,32.5,2.5,2.51,16.0,35.1
503,2021-01-01,1053,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
504,2021-02-01,911,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
505,2021-03-01,1060,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
506,2021-04-01,1179,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
507,2021-05-01,1134,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
508,2021-06-01,1244,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
509,2021-07-01,1119,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
510,2021-08-01,1075,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
511,2021-09-01,1032,0.6691077278341747,8.9,39.2,2.4,2.61,15.0,37.6
512,2021-01-01,885,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
513,2021-02-01,892,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
514,2021-03-01,1170,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
515,2021-04-01,1133,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
516,2021-05-01,1132,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
517,2021-06-01,1173,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
518,2021-07-01,1102,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
519,2021-08-01,1041,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
520,2021-09-01,1028,0.5992676413796547,7.43,40,2.8,2.55,15.8,35.7
521,2021-01-01,321,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
522,2021-02-01,292,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
523,2021-03-01,394,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
524,2021-04-01,383,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
525,2021-05-01,448,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
526,2021-06-01,428,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
527,2021-07-01,441,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
528,2021-08-01,423,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
529,2021-09-01,489,0.17377887403410924,6.64,42,2.7,2.27,20.2,26.8
530,2021-01-01,200,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
531,2021-02-01,163,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
532,2021-03-01,235,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
533,2021-04-01,221,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
534,2021-05-01,235,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
535,2021-06-01,244,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
536,2021-07-01,286,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
537,2021-08-01,269,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
538,2021-09-01,282,0.20818127877612744,14.46,43.6,2.6,2.6,14.8,37.2
539,2021-01-01,248,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
540,2021-02-01,211,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
541,2021-03-01,249,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
542,2021-04-01,287,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
543,2021-05-01,264,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
544,2021-06-01,235,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
545,2021-07-01,254,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
546,2021-08-01,264,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
547,2021-09-01,265,0.19754661842130566,7.12,38.2,2.4,2.52,16.0,33.8
548,2021-01-01,52,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
549,2021-02-01,39,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
550,2021-03-01,71,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
551,2021-04-01,59,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
552,2021-05-01,63,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
553,2021-06-01,111,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
554,2021-07-01,133,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
555,2021-08-01,120,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
556,2021-09-01,138,0.014403269877846379,12.0,29.1,4.1,3.45,6.6,74.2
557,2021-01-01,561,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
558,2021-02-01,558,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
559,2021-03-01,697,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
560,2021-04-01,734,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
561,2021-05-01,810,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
562,2021-06-01,757,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
563,2021-07-01,923,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
564,2021-08-01,766,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
565,2021-09-01,892,0.32336213394443647,10.48,37.6,3.5,2.49,15.4,32.2
566,2021-01-01,388,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
567,2021-02-01,361,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
568,2021-03-01,408,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
569,2021-04-01,384,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
570,2021-05-01,493,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
571,2021-06-01,462,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
572,2021-07-01,486,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
573,2021-08-01,509,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
574,2021-09-01,521,0.1925296360197725,7.47,46.5,3,2.43,18.7,32.4
575,2021-01-01,104,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
576,2021-02-01,137,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
577,2021-03-01,151,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
578,2021-04-01,191,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
579,2021-05-01,166,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
580,2021-06-01,216,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
581,2021-07-01,196,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
582,2021-08-01,235,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
583,2021-09-01,253,0.11254819784790585,2.84,43,2.5,2.26,21.2,26.0
584,2021-01-01,854,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
585,2021-02-01,848,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
586,2021-03-01,1065,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
587,2021-04-01,1044,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
588,2021-05-01,1133,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
589,2021-06-01,1200,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
590,2021-07-01,1269,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
591,2021-08-01,1126,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
592,2021-09-01,1151,0.9569264710723647,11.0,44.2,2.6,2.45,16.3,30.6
593,2021-01-01,88,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
594,2021-02-01,94,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
595,2021-03-01,117,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
596,2021-04-01,121,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
597,2021-05-01,138,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
598,2021-06-01,137,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
599,2021-07-01,189,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
600,2021-08-01,143,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
601,2021-09-01,188,0.1524055222512566,15.63,40.2,2.1,2.66,13.7,39.8
602,2021-01-01,1520,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
603,2021-02-01,1544,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
604,2021-03-01,1944,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
605,2021-04-01,1942,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
606,2021-05-01,1924,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
607,2021-06-01,1998,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
608,2021-07-01,1997,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
609,2021-08-01,1795,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
610,2021-09-01,1813,0.8759869402746534,4.96,45.7,3.1,2.29,20.9,26.7
611,2021-01-01,1403,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
612,2021-02-01,1291,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
613,2021-03-01,1581,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
614,2021-04-01,9,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
615,2021-05-01,26,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
616,2021-06-01,25,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
617,2021-07-01,29,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
618,2021-08-01,23,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
619,2021-09-01,24,0.5794211972842251,6.08,40.9,4.9,2.38,19.4,30.6
620,2021-01-01,62,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
621,2021-02-01,44,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
622,2021-03-01,79,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
623,2021-04-01,88,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
624,2021-05-01,90,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
625,2021-06-01,76,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
626,2021-07-01,119,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
627,2021-08-01,80,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
628,2021-09-01,95,0.09551898233179879,8.45,42.1,1.7,2.62,14.6,37.6
629,2021-01-01,340,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
630,2021-02-01,284,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
631,2021-03-01,378,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
632,2021-04-01,382,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
633,2021-05-01,381,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
634,2021-06-01,428,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
635,2021-07-01,421,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
636,2021-08-01,418,0.19882016010784867,9.0,32.1,5,2.29,17.8,27.5
